quant_rank,code,stock_name,industry,latest_trade_date,latest_close,price_percentile_5y,price_percentile_1y,distance_from_52w_low_pct,ma20,ma60,ma120,ma250,ma20_slope_pct,ma60_slope_pct,trend_confirmation_level,atr14,relative_strength_20d,relative_strength_60d,avg_turnover_20d,quant_score,quant_status,hard_blockers,soft_blockers,rejection_reasons
1245,002039,黔源电力,D 水电煤气,2026-07-07,19.57,0.9048,0.76,24.3329,19.96,20.65,19.55,18.28,-2.0033,0.4883,NONE,0.69,-8.7743,-7.1277,194908519.15,26.5032,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1246,002830,名雕股份,E 建筑业,2026-07-07,17.48,0.8664,0.332,20.3857,16.37,20.0,21.4,19.42,-1.2609,-1.4647,NONE,1.3,17.4122,-27.0815,171396288.7,26.4925,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1247,002762,金发拉比,C 制造业,2026-07-07,8.18,0.5344,0.756,51.4815,8.43,8.52,7.75,7.46,-1.0911,1.3027,NONE,0.48,-5.392,-0.1632,31089252.05,26.4765,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1248,002827,高争民爆,C 制造业,2026-07-07,23.51,0.6352,0.004,0.0,25.22,29.03,32.28,36.17,-3.1303,-2.593,NONE,1.14,-15.0341,-38.7624,94861778.2,26.4652,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1249,002170,芭田股份,C 制造业,2026-07-07,11.1,0.8728,0.364,10.7784,11.22,12.33,12.81,11.93,-0.7697,-1.1269,NONE,0.45,-2.5448,-25.0883,242312821.15,26.4208,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1250,002296,辉煌科技,C 制造业,2026-07-07,8.61,0.5592,0.008,0.0,9.26,10.51,11.64,11.42,-2.9292,-1.8154,NONE,0.4,-14.3269,-34.1335,90067734.95,26.3859,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1251,002255,海陆重工,C 制造业,2026-07-07,9.02,0.8384,0.312,11.2207,9.35,10.2,11.33,10.65,-0.0641,-0.9518,NONE,0.45,-3.1668,-24.6705,241420153.75,26.3818,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1252,000753,漳州发展,F 批发零售,2026-07-07,4.37,0.5784,0.004,0.0,4.76,5.74,6.47,6.87,-3.4364,-3.6027,NONE,0.19,-16.3617,-47.8114,92855780.5,26.3688,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1253,002583,海能达,C 制造业,2026-07-07,7.87,0.664,0.012,2.474,8.54,9.33,10.14,11.01,-1.3396,-1.8987,NONE,0.34,-10.5707,-33.1826,325108707.6,26.3099,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1254,000949,新乡化纤,C 制造业,2026-07-07,5.56,0.7784,0.516,46.3158,6.6,7.23,7.07,5.68,-1.3526,-0.4863,NONE,0.46,-18.0982,-32.7754,366645939.2,26.3072,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1255,002264,新 华 都,I 信息技术,2026-07-07,5.87,0.5208,0.024,4.4484,6.02,7.18,8.47,8.0,-2.8541,-2.5087,NONE,0.23,-11.4345,-39.0363,90729703.45,26.2648,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1256,000908,石药景峰,C 制造业,2026-07-07,6.68,0.8888,0.476,45.8515,6.14,6.88,6.9,6.78,-2.5714,-1.1146,NONE,0.5,-5.3305,-18.0517,208963538.8,26.1019,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1257,000885,城发环境,N 公共环保,2026-07-07,12.31,0.5768,0.02,2.3275,12.54,13.29,13.59,14.02,-1.2636,-0.7271,NONE,0.31,-6.3275,-18.5676,46385811.7,25.9757,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1258,002328,新朋股份,C 制造业,2026-07-07,7.27,0.9328,0.712,28.9007,7.73,9.63,8.35,7.35,-4.3715,-0.3124,NONE,0.34,-11.8503,-21.3558,246615890.8,25.9526,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1259,002418,康盛股份,C 制造业,2026-07-07,3.65,0.7136,0.112,5.7971,4.19,5.18,4.99,4.7,-3.682,-1.347,NONE,0.3,-18.6239,-35.5674,342245132.85,25.9505,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1260,002857,三晖电气,C 制造业,2026-07-07,16.38,0.5664,0.008,0.1222,17.16,19.8,21.42,22.39,-2.4396,-1.7241,NONE,0.94,-7.8787,-33.1459,66308155.25,25.7988,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1261,000407,胜利股份,D 水电煤气,2026-07-07,3.79,0.5256,0.372,12.4629,3.89,4.34,4.7,4.34,-2.3104,-1.5033,NONE,0.15,-9.6049,-27.2653,59772682.95,25.7834,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1262,002757,南兴股份,C 制造业,2026-07-07,16.74,0.7104,0.084,7.5835,19.67,23.2,22.46,20.27,-5.6063,-0.6565,NONE,0.95,-22.2832,-27.4739,329564638.4,25.7798,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1263,002494,华斯股份,C 制造业,2026-07-07,4.54,0.5024,0.02,2.2523,4.75,5.37,5.46,5.34,-2.8834,-0.8193,NONE,0.25,-14.0534,-23.5618,60631780.0,25.7675,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1264,002490,山东墨龙,C 制造业,2026-07-07,6.34,0.8416,0.276,15.9049,7.09,8.37,8.9,7.66,-4.8813,-3.0021,NONE,0.3,-25.6901,-39.2832,328639375.65,25.741,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1265,002685,华东重机,C 制造业,2026-07-07,6.02,0.672,0.004,0.0,6.55,7.78,7.51,7.71,-3.6961,-1.0245,NONE,0.35,-14.8421,-30.3412,295540545.6,25.6768,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1266,002448,中原内配,C 制造业,2026-07-07,12.28,0.9,0.5,47.419,12.6,14.08,14.36,12.32,-1.7051,-1.3268,NONE,0.65,-4.5638,-26.9353,223324803.9,25.6231,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1267,002094,青岛金王,C 制造业,2026-07-07,4.32,0.5704,0.004,0.0,4.64,5.42,6.46,7.37,-3.4048,-3.1142,NONE,0.17,-14.2007,-43.654,77792412.85,25.5849,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1268,002189,中光学,C 制造业,2026-07-07,20.04,0.6784,0.1,9.7481,20.76,21.26,21.61,23.28,0.9902,0.8619,NONE,1.16,-0.7406,-6.02,133006327.2,25.5583,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1269,002917,金奥博,C 制造业,2026-07-07,10.4,0.5024,0.012,1.3645,11.2,12.84,13.36,13.73,-4.9996,-1.8015,NONE,0.44,-22.2299,-36.0486,76445588.8,25.509,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1270,001225,和泰机电,C 制造业,2026-07-07,39.99,0.508,0.16,19.982,42.19,47.71,57.08,51.6,-2.7911,-1.0745,NONE,2.63,-12.7793,-28.0882,59690026.25,25.378,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1271,000695,滨海能源,C 制造业,2026-07-07,12.78,0.7448,0.488,18.9944,13.06,14.3,13.69,13.18,-2.7875,-0.0687,NONE,0.84,-5.3909,-10.1895,153934077.7,25.3778,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1272,002595,豪迈科技,C 制造业,2026-07-07,47.06,0.7,0.024,1.2261,48.52,63.01,75.16,69.43,-1.9611,-4.0718,NONE,1.95,-7.0749,-51.7638,303721784.55,25.3352,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1273,002848,高斯贝尔,C 制造业,2026-07-07,13.81,0.9584,0.808,93.4174,13.74,15.07,13.58,10.71,-2.9801,0.3306,NONE,0.85,-5.3346,-8.1969,144413829.0,25.2747,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1274,002823,凯中精密,C 制造业,2026-07-07,14.43,0.732,0.076,5.3285,15.88,16.56,16.28,16.16,-6.9495,0.0534,NONE,0.79,-23.9159,-13.3624,231968121.0,25.2362,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1275,002066,瑞泰科技,C 制造业,2026-07-07,20.69,0.9472,0.736,74.7466,21.81,23.24,21.54,18.26,-3.4124,0.3035,NONE,1.36,-14.9814,-7.0001,169753106.65,25.2141,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1276,002246,北化股份,C 制造业,2026-07-07,18.02,0.8608,0.304,35.5907,19.55,22.28,22.32,20.02,-2.3472,-1.9434,NONE,0.88,-16.793,-31.2812,283786631.35,25.18,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1277,002451,摩恩电气,C 制造业,2026-07-07,6.86,0.6,0.12,4.2553,7.46,8.71,9.69,8.94,-3.5742,-2.2858,NONE,0.29,-15.3368,-38.2785,69603108.55,25.1063,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1278,000697,炼石航空,C 制造业,2026-07-07,9.51,0.9256,0.692,34.1326,10.6,10.99,10.14,9.25,-3.3099,0.3866,NONE,0.48,-13.9298,-12.6613,181752039.4,25.0886,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1279,002062,宏润建设,E 建筑业,2026-07-07,7.25,0.8312,0.196,54.2553,7.69,8.43,8.71,8.56,-1.6,0.1861,NONE,0.47,-7.2049,-12.0121,155980162.9,25.0782,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1280,002366,融发核电,C 制造业,2026-07-07,5.46,0.6504,0.008,0.5525,5.89,6.75,7.33,7.67,-2.4822,-1.863,NONE,0.28,-12.3279,-34.1359,268743052.85,25.0631,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1281,002526,山东矿机,C 制造业,2026-07-07,2.57,0.504,0.016,1.581,2.74,3.11,3.42,3.65,-3.3286,-2.2084,NONE,0.1,-14.7116,-36.2306,68208324.25,25.0204,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1282,002112,三变科技,C 制造业,2026-07-07,15.5,0.884,0.504,22.9183,16.85,19.07,20.77,17.03,-2.322,-1.927,NONE,0.87,-10.7372,-35.4118,260157707.0,24.9294,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1283,002868,绿康生化,C 制造业,2026-07-07,25.27,0.6136,0.156,14.3957,24.81,32.28,35.14,32.33,-2.3574,-2.9982,NONE,1.55,-7.4387,-44.3269,65491495.3,24.8493,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1284,002638,勤上股份,C 制造业,2026-07-07,3.87,0.9392,0.7,75.9091,4.03,4.35,3.91,3.27,-1.8262,-0.374,NONE,0.25,-10.1416,-19.6602,183535380.0,24.8157,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1285,002104,恒宝股份,C 制造业,2026-07-07,9.79,0.7464,0.004,0.0,10.85,12.89,15.29,18.64,-3.2415,-3.2336,NONE,0.53,-16.3175,-46.4988,267124720.2,24.6787,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1286,002488,金固股份,C 制造业,2026-07-07,9.32,0.6888,0.144,19.9485,9.53,10.89,11.48,11.51,-2.3024,-1.6103,NONE,0.48,-11.6207,-30.43,227911342.0,24.6701,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1287,002406,远东传动,C 制造业,2026-07-07,6.92,0.7016,0.032,7.1207,7.06,7.73,7.82,7.83,-3.8729,-0.3503,NONE,0.24,-14.7964,-14.1437,172864613.9,24.6072,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1288,003002,壶化股份,C 制造业,2026-07-07,17.2,0.5144,0.004,0.0,19.46,23.93,26.02,26.51,-5.3489,-3.1734,NONE,0.88,-22.1255,-47.1463,61383196.5,24.5798,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1289,002951,金时科技,C 制造业,2026-07-07,14.84,0.8728,0.392,18.0589,15.14,16.33,15.65,15.48,-12.2385,-0.3417,NONE,0.83,-28.8209,-8.2191,201999078.25,24.567,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1290,000890,法尔胜,C 制造业,2026-07-07,7.15,0.928,0.64,86.6841,8.76,11.64,10.15,7.23,-7.0504,-5.504,NONE,0.53,-31.2967,-63.3681,258938426.6,24.5204,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1291,000533,顺钠股份,C 制造业,2026-07-07,8.87,0.8992,0.496,32.9835,10.13,12.34,12.49,9.96,-5.2988,-3.2121,NONE,0.46,-20.9741,-47.5013,256423055.5,24.4709,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1292,002593,日上集团,C 制造业,2026-07-07,4.06,0.6176,0.024,2.0101,4.24,4.82,5.29,5.39,-3.2379,-2.1863,NONE,0.16,-13.298,-34.6035,56240611.1,24.4324,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1293,002047,宝鹰股份,E 建筑业,2026-07-07,4.14,0.8344,0.556,127.4725,4.5,4.98,4.84,3.74,-0.893,-0.5397,NONE,0.27,-7.7712,-22.0238,168073270.0,24.384,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1294,002516,旷达科技,C 制造业,2026-07-07,5.4,0.652,0.152,8.4337,5.79,5.94,6.16,6.02,-1.7323,0.0843,NONE,0.25,-10.7321,-12.677,143268162.0,24.2487,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1295,002652,扬子新材,C 制造业,2026-07-07,4.36,0.9336,0.668,35.4037,4.49,5.2,4.81,4.26,-4.12,-0.2141,NONE,0.31,-11.7023,-11.317,134441008.65,23.9835,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1296,002445,中南文化,C 制造业,2026-07-07,2.82,0.8888,0.652,20.5128,3.04,3.44,3.29,2.92,-5.4201,-1.808,NONE,0.12,-19.2933,-30.5211,224618936.75,23.8206,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1297,002029,七 匹 狼,C 制造业,2026-07-07,7.98,0.856,0.284,18.75,8.16,9.34,10.36,9.46,-0.3966,-1.6027,NONE,0.48,-7.3848,-30.7196,176308610.3,23.7876,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1298,000899,赣能股份,D 水电煤气,2026-07-07,9.85,0.7656,0.272,14.5349,11.07,12.6,12.41,11.07,-8.5197,-1.7749,NONE,0.43,-25.5309,-32.2422,219852894.6,23.6943,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1299,000007,全新好,K 房地产,2026-07-07,11.59,0.9136,0.568,67.7279,13.1,13.3,12.91,10.55,-0.0877,-0.326,NONE,0.82,-8.0357,-18.016,134498974.25,23.6823,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1300,002103,广博股份,C 制造业,2026-07-07,5.93,0.5016,0.02,3.3101,6.17,7.22,8.25,9.14,-2.5827,-2.6016,NONE,0.23,-12.6037,-39.5482,48430252.75,23.6311,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1301,001208,华菱线缆,C 制造业,2026-07-07,13.5,0.7795,0.452,30.3089,14.89,17.56,19.99,16.49,-3.1641,-2.3072,NONE,0.66,-15.7968,-39.6844,216202297.45,23.6104,HARD_REJECT,price_too_high,falling_knife;trend_unconfirmed,falling_knife;price_too_high;trend_unconfirmed
1302,002067,景兴纸业,C 制造业,2026-07-07,3.96,0.708,0.06,8.1967,4.02,4.62,5.02,5.14,-4.6564,-1.3777,NONE,0.19,-16.2624,-26.7722,183732250.75,23.4977,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1303,000006,深振业Ａ,K 房地产,2026-07-07,6.8,0.7528,0.136,10.5691,7.61,8.89,9.0,9.02,-3.8131,-1.2308,NONE,0.37,-17.2982,-29.4437,194788544.2,23.4162,HARD_REJECT,price_too_high,falling_knife;trend_unconfirmed,falling_knife;price_too_high;trend_unconfirmed
1304,003010,若羽臣,I 信息技术,2026-07-07,23.92,0.6536,0.04,9.0246,23.96,27.15,30.38,38.55,0.0773,-2.4469,NONE,0.96,-0.6775,-36.2212,157813888.8,23.3667,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1305,001226,拓山重工,C 制造业,2026-07-07,47.09,0.9255,0.72,70.0,49.71,48.84,47.81,42.6,-1.7725,0.7148,NONE,2.87,-10.392,-3.4038,96484167.35,23.3624,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1306,002012,凯恩股份,C 制造业,2026-07-07,6.16,0.812,0.42,16.6667,6.85,7.17,6.94,6.39,-3.7497,-0.079,NONE,0.37,-17.1697,-15.6506,144690600.6,23.355,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1307,002519,银河电子,C 制造业,2026-07-07,5.44,0.6712,0.372,19.8238,6.06,7.2,8.01,6.58,-3.0708,-2.458,NONE,0.27,-16.9209,-41.0949,204626101.0,23.3354,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1308,002546,新联电子,C 制造业,2026-07-07,6.67,0.8648,0.332,23.0627,7.12,7.89,8.6,7.45,-0.1822,-1.8439,NONE,0.36,-5.353,-35.4457,169253105.25,23.3179,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1309,002888,惠威科技,C 制造业,2026-07-07,19.23,0.8256,0.464,10.3904,20.76,20.29,20.27,19.69,1.5134,1.0309,NONE,1.12,-5.2595,-5.4222,89143066.05,23.3176,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1310,002553,南方精工,C 制造业,2026-07-07,16.13,0.7256,0.024,5.2872,17.08,20.46,23.53,25.66,-2.4422,-3.5245,NONE,0.84,-15.2049,-47.2304,196114720.7,23.124,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1311,002752,昇兴股份,C 制造业,2026-07-07,6.36,0.8712,0.568,18.2156,6.03,6.66,6.6,6.34,-1.7822,-0.577,NONE,0.27,0.3541,-15.4392,94167842.1,23.1236,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1312,002265,建设工业,C 制造业,2026-07-07,17.39,0.6576,0.012,1.6365,18.69,21.02,22.75,27.17,-2.57,-1.9114,NONE,0.75,-13.8194,-31.9148,179250899.4,23.106,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1313,002205,国统股份,C 制造业,2026-07-07,10.42,0.5256,0.024,3.2706,10.95,12.46,13.19,13.54,-4.3393,-1.5718,NONE,0.59,-17.1752,-28.9403,37691863.9,23.0855,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1314,000595,宝塔实业,C 制造业,2026-07-07,6.0,0.6784,0.564,26.5823,6.15,6.74,6.51,5.82,-5.6472,-0.4996,NONE,0.38,-14.5494,-15.7375,128175206.2,23.0301,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1315,002788,鹭燕医药,F 批发零售,2026-07-07,10.21,0.8848,0.424,27.7847,10.86,12.65,14.8,12.23,-2.4077,-4.4964,NONE,0.62,-13.1639,-52.1061,187672578.3,22.906,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1316,002438,江苏神通,C 制造业,2026-07-07,13.9,0.6984,0.3,16.0267,15.0,16.24,16.71,15.26,-4.082,-1.0548,NONE,0.69,-18.2268,-26.0757,164801188.75,22.8373,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1317,002043,兔 宝 宝,C 制造业,2026-07-07,11.76,0.74,0.332,20.8633,11.72,13.24,14.33,12.97,-2.0396,-1.9475,NONE,0.48,-7.0377,-26.4704,124064784.45,22.554,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1318,001218,丽臣实业,C 制造业,2026-07-07,24.06,0.7696,0.572,35.1685,24.46,25.32,25.24,22.92,-0.6499,-0.1315,NONE,1.63,-4.7212,-12.4121,85189876.85,22.4706,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1319,000679,大连友谊,F 批发零售,2026-07-07,5.91,0.66,0.004,0.0,6.47,6.66,6.88,7.7,-0.9035,-0.5919,NONE,0.48,-6.7837,-21.1248,103816592.1,22.2852,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1320,002052,同洲电子,C 制造业,2026-07-07,7.93,0.772,0.016,2.1907,8.47,9.81,10.86,12.33,-3.1936,-1.6664,NONE,0.56,-15.4866,-33.7512,160517613.1,22.2154,HARD_REJECT,price_too_high,falling_knife;trend_unconfirmed,falling_knife;price_too_high;trend_unconfirmed
1321,003007,直真科技,I 信息技术,2026-07-07,38.2,0.8928,0.48,30.1533,39.44,44.03,44.19,39.39,0.085,-0.6184,NONE,2.09,-5.2514,-27.7629,112871325.0,22.1608,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1322,003041,真爱美家,C 制造业,2026-07-07,42.98,0.8896,0.448,97.5184,44.69,52.44,55.16,43.18,-3.0006,-0.9991,NONE,2.74,-9.1277,-29.6624,126480919.8,22.1169,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1323,002588,史丹利,C 制造业,2026-07-07,8.27,0.7712,0.024,4.6835,8.5,9.61,10.13,9.8,-1.6548,-1.7777,NONE,0.33,-6.4505,-30.6961,121506024.0,22.0921,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1324,002510,天汽模,C 制造业,2026-07-07,5.29,0.68,0.008,0.1894,5.96,6.58,7.08,6.97,-3.27,-1.6771,NONE,0.31,-23.5337,-33.8095,158603959.15,22.0808,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1325,000678,襄阳轴承,C 制造业,2026-07-07,8.54,0.7344,0.016,2.2754,9.42,11.35,12.43,13.66,-6.9361,-3.0484,NONE,0.56,-28.335,-45.9491,157848575.95,22.0577,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1326,002284,亚太股份,C 制造业,2026-07-07,9.83,0.6712,0.028,6.3853,10.16,12.08,13.91,13.14,-3.3771,-2.5006,NONE,0.44,-13.0355,-38.9517,157686352.4,22.0527,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1327,002836,新宏泽,C 制造业,2026-07-07,9.29,0.6136,0.04,2.6519,9.98,11.63,13.24,12.33,-3.3236,-2.7943,NONE,0.43,-15.9029,-41.4426,28454888.85,21.7423,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1328,002533,金杯电工,C 制造业,2026-07-07,10.58,0.7952,0.116,9.865,11.03,12.58,13.37,12.47,-2.7545,-1.5471,NONE,0.45,-9.014,-28.8129,113917527.75,21.7225,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1329,001268,联合精密,C 制造业,2026-07-07,28.47,0.7259,0.108,15.8259,38.97,38.42,35.85,34.01,-2.41,1.4023,NONE,3.66,-27.9813,-14.2748,122312418.15,21.6123,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1330,002632,道明光学,C 制造业,2026-07-07,8.51,0.7,0.004,0.0,9.5,10.63,11.71,11.16,-3.8325,-2.2079,NONE,0.45,-16.5917,-37.1486,136800344.6,21.3684,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1331,000863,三湘印象,K 房地产,2026-07-07,4.16,0.7592,0.384,22.3529,4.36,4.88,5.34,4.68,-2.2299,-1.4513,NONE,0.28,-12.682,-29.3342,115397811.9,21.3637,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1332,002021,中捷资源,C 制造业,2026-07-07,2.42,0.7416,0.152,6.1404,2.52,2.83,3.01,2.81,-1.5063,-1.5465,NONE,0.16,-8.194,-30.6081,102626348.15,21.143,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1333,001238,浙江正特,C 制造业,2026-07-07,27.82,0.549,0.024,2.8086,28.82,39.16,45.47,46.57,-3.5246,-4.1157,NONE,1.24,-13.3294,-51.623,23354993.75,21.1337,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1334,001872,招商港口,G 运输仓储,2026-07-07,20.88,0.9008,0.7,8.2988,20.24,21.5,21.11,20.7,-1.631,-0.5865,NONE,0.69,-4.1417,-13.8564,61030149.1,20.9562,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1335,002478,常宝股份,C 制造业,2026-07-07,6.02,0.6632,0.284,15.3257,6.63,8.18,9.4,7.87,-3.3166,-4.2194,NONE,0.25,-15.0979,-53.9913,124462337.85,20.9199,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1336,000586,汇源通信,C 制造业,2026-07-07,12.19,0.696,0.144,19.3928,14.28,17.42,16.24,14.44,-5.6264,-2.8286,NONE,0.77,-24.5843,-55.0504,119901161.7,20.7444,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1337,002320,海峡股份,G 运输仓储,2026-07-07,6.3,0.6584,0.008,0.4785,6.66,7.64,8.86,9.6,-2.8642,-2.1977,NONE,0.22,-12.3379,-35.2509,113606602.6,20.7336,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1338,002801,微光股份,C 制造业,2026-07-07,28.83,0.664,0.024,7.2545,29.56,31.48,32.96,33.83,-1.1652,-0.2456,NONE,1.38,-8.8165,-16.077,67382004.85,20.6796,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1339,002988,豪美新材,C 制造业,2026-07-07,22.55,0.6952,0.02,3.1565,23.93,29.75,32.46,37.33,-3.7735,-1.9707,NONE,1.55,-13.1345,-37.398,115195298.95,20.5571,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1340,000719,中原传媒,R 文化传播,2026-07-07,12.07,0.7544,0.212,11.2442,11.81,13.09,12.98,12.71,-3.4526,-0.9936,NONE,0.43,-9.1594,-18.8816,70063438.45,20.5302,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1341,002956,西麦食品,C 制造业,2026-07-07,21.16,0.7768,0.192,11.8985,21.21,24.64,25.92,24.17,-0.523,-2.246,NONE,1.16,-2.5833,-33.9146,84942427.65,20.5212,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
