date,close,pe_ttm,pb,pe_anchor,pb_anchor,ratio_universal,neutral_universal,report_date,fund_available_date,normalized_owner_eps,historical_owner_eps_growth,assumed_growth,neutral_value_fundamental,quality_factor,ratio_fundamental,ret,code
2023-03-13,193.27,66.01591182,7.03825932,198.845440225,12.04472226,0.4404541759228654,438.79706576751005,2022-09-30,2022-10-31,,,0.0,,,,0.006404915642574505,002371
2023-03-14,204.42,69.8235561,7.44420975,198.845440225,12.04472226,0.465858548531375,438.80272379767774,2022-09-30,2022-10-31,,,0.0,,,,0.05769131267139227,002371
2023-03-15,200.01,68.31657288,7.28354335,198.213092195,12.04472226,0.4565305314195401,438.10870519018107,2022-09-30,2022-10-31,,,0.0,,,,-0.021573231582036945,002371
2023-03-16,196.33,67.06075352,7.14965469,197.9687405,12.04472226,0.4484149082573326,437.83111663926167,2022-09-30,2022-10-31,,,0.0,,,,-0.01839908004599755,002371
2023-03-17,198.54,67.81424513,7.22998789,197.62402401,12.04472226,0.45384858604849304,437.4586725687987,2022-09-30,2022-10-31,,,0.0,,,,0.011256557836295977,002371
2023-03-20,203.9,69.64522975,7.42519756,197.353986475,12.032551045,0.4666571090734032,436.9375201523554,2022-09-30,2022-10-31,,,0.0,,,,0.02699707867432255,002371
2023-03-21,201.32,68.7661562,7.33147549,197.005438425,12.032551045,0.46117430742160304,436.5377618835005,2022-09-30,2022-10-31,,,0.0,,,,-0.012653261402648441,002371
2023-03-22,196.71,67.19135873,7.16357911,196.731195875,12.032551045,0.450927030988929,436.23465989296517,2022-09-30,2022-10-31,,,0.0,,,,-0.022898867474667073,002371
2023-03-23,197.32,67.39982475,7.18580463,196.61998585999999,12.032551045,0.452453966284843,436.11066473838116,2022-09-30,2022-10-31,,,0.0,,,,0.003101011641502671,002371
2023-03-24,190.46,65.05395419,6.9357006,196.58476943,12.012631635,0.43710724487161384,435.72830749108607,2022-09-30,2022-10-31,,,0.0,,,,-0.03476586255828085,002371
2023-03-27,185.61,63.39878428,6.75923534,196.420465635,12.012631635,0.42616404004649755,435.53651307545476,2022-09-30,2022-10-31,,,0.0,,,,-0.025464664496482214,002371
2023-03-28,181.87,62.12287182,6.62320446,196.08979326000002,11.986540815,0.4183939678310683,434.68599928150076,2022-09-30,2022-10-31,,,0.0,,,,-0.020149776412908826,002371
2023-03-29,199.91,68.28392157,7.28006225,195.9028005,11.960957789999998,0.46059951121628795,434.02130295819273,2022-09-30,2022-10-31,,,0.0,,,,0.09919173035684836,002371
2023-03-30,194.1,66.29972699,7.06851816,195.74459859,11.929935485,0.4479774136651694,433.28077282279156,2022-09-30,2022-10-31,,,0.0,,,,-0.029063078385273333,002371
2023-03-31,195.49,66.87360736,6.90615997,195.45202133,11.907711935,0.4454628070111802,438.84696303072866,2022-09-30,2022-10-31,,,0.0,,,,0.0071612570839774126,002371
2023-04-03,205.81,70.40531865,7.27088626,195.10329707,11.899129505000001,0.46957666788381436,438.2883862767279,2022-09-30,2022-10-31,,,0.0,,,,0.05279042406261181,002371
2023-04-04,208.34,71.27063823,7.3602494,194.89019860000002,11.887177860000001,0.47584686206922805,437.8299335505335,2022-09-30,2022-10-31,,,0.0,,,,0.01229289150187074,002371
2023-04-06,226.06,77.33290619,7.98631092,194.546028925,11.869069305,0.5171728939772878,437.1072085033282,2022-09-30,2022-10-31,,,0.0,,,,0.08505327829509457,002371
2023-04-07,229.91,78.6484938,8.12217407,193.95548928,11.85804821,0.5270158875921214,436.2487078908265,2022-09-30,2022-10-31,,,0.0,,,,0.017030876758382663,002371
2023-04-10,220.38,75.38845261,7.78550364,193.59856015499997,11.848631765,0.5058370172046401,435.6739275782255,2022-09-30,2022-10-31,,,0.0,,,,-0.041451002566221584,002371
2023-04-11,217.21,74.30680314,7.67379972,193.48740765,11.83900911,0.4989252555376026,435.35579245422565,2022-09-30,2022-10-31,,,0.0,,,,-0.014384245394318818,002371
2023-04-12,217.8,74.50804025,7.69458184,193.39253437000002,11.795910755000001,0.5013124500299743,434.4595870040279,2022-09-30,2022-10-31,,,0.0,,,,0.002716265365314774,002371
2023-04-13,210.31,71.94478255,7.42986952,192.84072352,11.75607194,0.48557883853722156,433.1119548651396,2022-09-30,2022-10-31,,,0.0,,,,-0.0343893480257117,002371
2023-04-14,231.34,70.81353843,8.1728305,192.35252115,11.75607194,0.5058995987393935,457.28441093144903,2022-09-30,2022-10-31,,,0.0,,,,0.09999524511435509,002371
2023-04-17,241.85,74.02998248,8.54405121,191.994608775,11.75607194,0.5293709562581067,456.8629939759683,2022-09-30,2022-10-31,,,0.0,,,,0.045430967407279255,002371
2023-04-18,237.14,72.58944771,8.37779421,191.424029825,11.75607194,0.5198430538984864,456.17614436050167,2022-09-30,2022-10-31,,,0.0,,,,-0.019474881124664112,002371
2023-04-19,240.89,73.73737386,8.51028025,191.10332606999998,11.75607194,0.5285067320676516,455.79362642662574,2022-09-30,2022-10-31,,,0.0,,,,0.01581344353546421,002371
2023-04-20,258.83,79.22941269,9.14413507,190.71532918,11.75607194,0.5684478341451925,455.3276210282645,2022-09-30,2022-10-31,,,0.0,,,,0.0744738262277389,002371
2023-04-21,248.0,75.91393187,8.76148419,190.329556255,11.75607194,0.5452119280004932,454.86899178731034,2022-09-30,2022-10-31,,,0.0,,,,-0.04184213576478768,002371
2023-04-24,244.8,74.93256756,8.64822161,190.23128660999998,11.75607194,0.538302778860783,454.7626533120883,2022-09-30,2022-10-31,,,0.0,,,,-0.012903225806451535,002371
2023-04-25,243.3,74.47564793,8.59548697,189.99735393999998,11.75607194,0.5353496146750618,454.46936605656185,2022-09-30,2022-10-31,,,0.0,,,,-0.006127450980392135,002371
2023-04-26,246.33,75.40074136,8.70225513,189.71109937,11.75607194,0.5424081743380859,454.1413858679446,2022-09-30,2022-10-31,,,0.0,,,,0.012453760789149282,002371
2023-04-27,247.29,75.69560082,8.73628586,188.679003365,11.75607194,0.5460165845104165,452.8983313240047,2022-09-30,2022-10-31,,,0.0,,,,0.003897211058336403,002371
2023-04-28,245.98,75.29495208,8.69004564,187.68105923000002,11.75607194,0.5445686284599769,451.6969710422427,2022-09-30,2022-10-31,,,0.0,,,,-0.005297424076994628,002371
2023-05-04,237.01,62.3414576,8.37311823,187.555470745,11.7528124,0.4866271300506388,487.04641678185214,2023-03-31,2023-04-29,,,0.0,,,,-0.0364663793804374,002371
2023-05-05,236.87,62.30470879,8.36818247,187.383131625,11.733428025,0.4869656221102958,486.4203739342197,2023-03-31,2023-04-29,,,0.0,,,,-0.0005906923758490779,002371
2023-05-08,221.5,58.26233952,7.82524945,187.16453547999998,11.733428025,0.45563682615680356,486.1327866500691,2023-03-31,2023-04-29,,,0.0,,,,-0.06488791320133414,002371
2023-05-09,221.46,58.25266878,7.82395057,186.99183370999998,11.733428025,0.45577152172136226,485.9013550552429,2023-03-31,2023-04-29,,,0.0,,,,-0.00018058690744915395,002371
2023-05-10,212.88,55.99358394,7.52053154,186.70298080999999,11.733428025,0.4384351034208658,485.5450632009515,2023-03-31,2023-04-29,,,0.0,,,,-0.0387428881062043,002371
2023-05-11,213.02,56.0322669,7.52572707,186.31963911,11.733428025,0.43918910154688945,485.0302506362563,2023-03-31,2023-04-29,,,0.0,,,,0.0006576475009396621,002371
2023-05-12,210.08,55.25860771,7.42181645,186.186735715,11.733428025,0.4332796064427605,484.8601154454593,2023-03-31,2023-04-29,,,0.0,,,,-0.01380152098394516,002371
2023-05-15,212.3,55.8427204,7.50026897,186.179199945,11.733428025,0.4378684621031894,484.8488036344777,2023-03-31,2023-04-29,,,0.0,,,,0.010567402894135602,002371
2023-05-16,218.35,57.43452419,7.71406508,186.131173515,11.733428025,0.4504080547090104,484.7826270359812,2023-03-31,2023-04-29,,,0.0,,,,0.02849740932642475,002371
2023-05-17,221.16,58.18428663,7.81476612,185.84001348,11.733428025,0.4566450755006527,484.3148691738906,2023-03-31,2023-04-29,,,0.0,,,,0.012869246622395192,002371
2023-05-18,221.51,58.27714625,7.82723815,185.26905703,11.733428025,0.45807807955515906,483.56385054510577,2023-03-31,2023-04-29,,,0.0,,,,0.0015825646590703624,002371
2023-05-19,221.54,58.28488455,7.82827749,184.906247285,11.733428025,0.45858814868831027,483.09142011991815,2023-03-31,2023-04-29,,,0.0,,,,0.00013543406618210518,002371
2023-05-22,218.62,57.51685815,7.72512341,184.745305855,11.733428025,0.4527423569470274,482.8794934810559,2023-03-31,2023-04-29,,,0.0,,,,-0.013180464024555305,002371
2023-05-23,214.33,56.38900076,7.57364021,184.654175595,11.733428025,0.4439739727778826,482.75352417387757,2023-03-31,2023-04-29,,,0.0,,,,-0.01962309029366016,002371
2023-05-24,218.77,57.55554966,7.73032009,184.44566807,11.733428025,0.4534147612495769,482.49421654708897,2023-03-31,2023-04-29,,,0.0,,,,0.020715718751457946,002371
2023-05-25,219.98,57.87475458,7.77319269,183.901196685,11.733428025,0.4566038441737948,481.7743056851491,2023-03-31,2023-04-29,,,0.0,,,,0.005530922887050149,002371
2023-05-26,221.77,58.34679096,7.83659218,183.901196685,11.733428025,0.4603279831825827,481.7651937358716,2023-03-31,2023-04-29,,,0.0,,,,0.008137103373033971,002371
2023-05-29,223.94,58.91749067,7.91324319,183.49694741000002,11.733428025,0.46534226398015077,481.2371824656618,2023-03-31,2023-04-29,,,0.0,,,,0.009784912296523451,002371
2023-05-30,224.35,59.02582689,7.92779389,183.48181404000002,11.733428025,0.4662171506463597,481.2135282645929,2023-03-31,2023-04-29,,,0.0,,,,0.0018308475484505315,002371
2023-05-31,223.13,58.70468739,7.88466146,183.0078738,11.733428025,0.46428063615162574,480.5929488024776,2023-03-31,2023-04-29,,,0.0,,,,-0.005437931802986351,002371
2023-06-01,218.13,57.38917618,7.70797437,182.21192467499998,11.733428025,0.454866833613694,479.5469440298913,2023-03-31,2023-04-29,,,0.0,,,,-0.02240846143503783,002371
2023-06-02,219.27,57.68710078,7.7479888,181.860830435,11.733428025,0.4576693268109953,479.1013667615798,2023-03-31,2023-04-29,,,0.0,,,,0.005226241232292761,002371
2023-06-05,233.1,61.33365952,8.23776027,181.8093107,11.733428025,0.48666879086051273,478.97051213791576,2023-03-31,2023-04-29,,,0.0,,,,0.06307292379258445,002371
2023-06-06,227.58,59.88254771,8.04286058,181.720277455,11.68001602,0.47635638408176767,477.7515482209542,2023-03-31,2023-04-29,,,0.0,,,,-0.02368082368082358,002371
2023-06-07,226.48,59.59232534,8.00388064,181.61724397,11.68001602,0.47418215729679414,477.62235781099724,2023-03-31,2023-04-29,,,0.0,,,,-0.004833465155110406,002371
2023-06-08,221.99,58.41208773,7.84536222,181.57600366,11.68001602,0.46484366680676015,477.5584047965169,2023-03-31,2023-04-29,,,0.0,,,,-0.019825150123631174,002371
2023-06-09,225.74,59.39884377,7.97789401,181.43236501500002,11.68001602,0.47288335400442133,477.3693091296451,2023-03-31,2023-04-29,,,0.0,,,,0.016892652822199095,002371
2023-06-12,232.21,61.10148163,8.20657632,180.55604549,11.581867670000001,0.48967909138979676,474.20852571210776,2023-03-31,2023-04-29,,,0.0,,,,0.028661291751572504,002371
2023-06-13,235.67,62.01084504,8.32871346,179.803915035,11.542391030000001,0.4988561398548804,472.42076657321985,2023-03-31,2023-04-29,,,0.0,,,,0.014900305757719279,002371
2023-06-14,232.8,61.25626689,8.22736562,179.77235876,11.489151885,0.4939695952956431,471.2840673132283,2023-03-31,2023-04-29,,,0.0,,,,-0.01217804557219826,002371
2023-06-15,233.43,61.42072623,8.24945425,179.711827575,11.43782796,0.4964893904591566,470.161104115684,2023-03-31,2023-04-29,,,0.0,,,,0.0027061855670102997,002371
2023-06-16,235.6,61.99149688,8.32611479,179.421266825,11.418632895,0.5019301039691038,469.3880644674429,2023-03-31,2023-04-29,,,0.0,,,,0.009296148738379806,002371
2023-06-19,232.05,61.06020866,8.20103292,178.64956881,11.40802557,0.49568661349342347,468.13852479209373,2023-03-31,2023-04-29,,,0.0,,,,-0.015067911714770732,002371
2023-06-20,228.66,60.17014636,8.08148812,178.083580675,11.384484454999999,0.4897422582710218,466.8986515626762,2023-03-31,2023-04-29,,,0.0,,,,-0.014608920491273492,002371
2023-06-21,216.85,57.06073307,7.66386098,178.01386087,11.359582455,0.4650336594957053,466.31033167611525,2023-03-31,2023-04-29,,,0.0,,,,-0.05164873611475551,002371
2023-06-26,219.24,57.68958143,7.74832197,177.96380980499998,11.326262719999999,0.470915906940759,465.56082894770486,2023-03-31,2023-04-29,,,0.0,,,,0.0110214433940512,002371
2023-06-27,221.32,58.23716324,7.82186801,177.945767875,11.27728183,0.47644118800539537,464.52742871905883,2023-03-31,2023-04-29,,,0.0,,,,0.009487319832147456,002371
2023-06-28,230.91,60.76223129,8.1610114,177.90708299,11.21223457,0.49859295993673564,463.12326597892434,2023-03-31,2023-04-29,,,0.0,,,,0.043330923549611544,002371
2023-06-29,229.27,60.32880964,8.10279828,177.767737845,11.157616085,0.4964410800601042,461.8272121482015,2023-03-31,2023-04-29,,,0.0,,,,-0.0071023342427785074,002371
2023-06-30,233.57,61.47581802,7.83705176,177.608431105,11.12379065,0.4938218740777535,472.98431329354963,2023-03-31,2023-04-29,,,0.0,,,,0.018755179482705886,002371
2023-07-03,223.48,58.81860731,7.49830559,177.169563305,11.08967723,0.4737889484552091,471.68681483318153,2023-03-31,2023-04-29,,,0.0,,,,-0.04319904097272764,002371
2023-07-04,225.41,59.32566427,7.56294616,176.47025687500002,11.053460125,0.4796030384472501,469.9928522758766,2023-03-31,2023-04-29,,,0.0,,,,0.008636119563271816,002371
2023-07-05,216.92,57.09229125,7.2782316,176.15245605,11.01688085,0.4627303594575917,468.7827274922519,2023-03-31,2023-04-29,,,0.0,,,,-0.037664699880218255,002371
2023-07-06,213.24,56.12463319,7.15487275,175.489942455,10.97776638,0.4565565807367124,467.06149685962254,2023-03-31,2023-04-29,,,0.0,,,,-0.016964779642264283,002371
2023-07-07,209.67,55.18596471,7.03520955,174.785061125,10.87168985,0.45201428065167754,463.8570261490738,2023-03-31,2023-04-29,,,0.0,,,,-0.01674169949352855,002371
2023-07-10,210.65,55.44530817,7.06827113,174.604085665,10.727156515,0.45742457303378387,460.51308219605005,2023-03-31,2023-04-29,,,0.0,,,,0.004674011541947021,002371
2023-07-11,216.02,56.85621398,7.24813603,174.042354765,10.633029845,0.4718958352142085,457.7705160333565,2023-03-31,2023-04-29,,,0.0,,,,0.02549252314265371,002371
2023-07-12,209.39,55.11241955,7.02583387,173.591297675,10.605208104999999,0.4586169531743291,456.5683814143845,2023-03-31,2023-04-29,,,0.0,,,,-0.030691602629386305,002371
2023-07-13,213.23,56.03560484,7.14352325,173.34457265499998,10.58617218,0.46705030744462855,456.54610777722183,2023-03-31,2023-04-29,,,0.0,,,,0.018338984669755032,002371
2023-07-14,220.13,57.84907362,7.37470763,173.06524806,10.49721583,0.48459464435509075,454.25594889302556,2023-03-31,2023-04-29,,,0.0,,,,0.03235942409604653,002371
2023-07-17,212.62,55.87496673,7.12304481,172.91835982,10.410420425,0.47020450832200733,452.1862216054992,2023-03-31,2023-04-29,,,0.0,,,,-0.0341162040612365,002371
2023-07-18,211.04,55.46079136,7.07024496,172.77236669500002,10.39687563,0.46722029133799164,451.6927109386429,2023-03-31,2023-04-29,,,0.0,,,,-0.007431097733044956,002371
2023-07-19,203.73,53.53894023,6.8252438,172.462247155,10.376410905,0.45188025871077175,450.8495250074609,2023-03-31,2023-04-29,,,0.0,,,,-0.03463798332069756,002371
2023-07-20,203.98,53.6047438,6.83363256,172.175425825,10.331017535,0.4538060607953643,449.4871656021825,2023-03-31,2023-04-29,,,0.0,,,,0.0012271143179698463,002371
2023-07-21,198.39,52.13577602,6.64636581,172.02570513,10.276106205000001,0.4427403215059749,448.0956225653431,2023-03-31,2023-04-29,,,0.0,,,,-0.027404647514462255,002371
2023-07-24,196.96,51.76030863,6.59850053,171.735692695,10.23181107,0.4408740301870138,446.7489271628265,2023-03-31,2023-04-29,,,0.0,,,,-0.007208024598013951,002371
2023-07-25,202.17,53.12863566,6.77293741,171.43441882,10.19154276,0.45382026763841005,445.48473132778366,2023-03-31,2023-04-29,,,0.0,,,,0.026452071486596118,002371
2023-07-26,204.56,53.75764031,6.85312409,171.299473055,10.06168716,0.46232883189145013,442.45564171958995,2023-03-31,2023-04-29,,,0.0,,,,0.011821734184102484,002371
2023-07-27,201.67,52.99702854,6.75615989,171.24950529,9.944428864999999,0.4585335672545945,439.81512892822843,2023-03-31,2023-04-29,,,0.0,,,,-0.01412788423934308,002371
2023-07-28,203.27,53.4170101,6.80969992,170.946874245,9.90043782,0.46360273857350787,438.45728915548665,2023-03-31,2023-04-29,,,0.0,,,,0.007933753161104784,002371
2023-07-31,209.03,54.93242745,7.00288814,170.24910527999998,9.84450017,0.47908628191062524,436.3097168350879,2023-03-31,2023-04-29,,,0.0,,,,0.028336695036158766,002371
2023-08-01,207.45,54.51631669,6.94984157,169.59364140999998,9.81883565,0.47699730696838727,434.90811576793374,2023-03-31,2023-04-29,,,0.0,,,,-0.007558723628187436,002371
2023-08-02,208.64,54.82791591,6.98956482,169.04496838,9.803278735,0.4808826825548046,433.868815760946,2023-03-31,2023-04-29,,,0.0,,,,0.0057363220053023856,002371
2023-08-03,209.01,54.92662126,7.00214796,168.305452555,9.772111895,0.48357492769039356,432.2184382020269,2023-03-31,2023-04-29,,,0.0,,,,0.0017733895705520641,002371
2023-08-04,207.32,54.48341491,6.94564719,167.774562245,9.751610450000001,0.4809360040113616,431.07606473792356,2023-03-31,2023-04-29,,,0.0,,,,-0.008085737524520353,002371
2023-08-07,208.5,54.79114333,6.98487698,167.336564555,9.740732935,0.4845552683488502,430.291472653833,2023-03-31,2023-04-29,,,0.0,,,,0.005691684352691517,002371
2023-08-08,208.71,54.8472699,6.9920321,166.97287927000002,9.721381025,0.4860626645619548,429.38907926222197,2023-03-31,2023-04-29,,,0.0,,,,0.0010071942446043813,002371
2023-08-09,206.6,54.29181041,6.92122109,166.81851887,9.705430100000001,0.4817580714886244,428.8459544883378,2023-03-31,2023-04-29,,,0.0,,,,-0.010109721623305146,002371
2023-08-10,209.64,55.09306556,7.02336659,166.579965375,9.687269075,0.4896762862545332,428.11956773220044,2023-03-31,2023-04-29,,,0.0,,,,0.014714424007744364,002371
2023-08-11,205.18,53.92021382,6.87384927,166.28940462499997,9.661041285,0.48032096932603346,427.17268889571926,2023-03-31,2023-04-29,,,0.0,,,,-0.02127456592253374,002371
2023-08-14,201.06,52.83832583,6.73592817,165.99493642,9.64798809,0.4714193974969916,426.4992087036111,2023-03-31,2023-04-29,,,0.0,,,,-0.020079929817721,002371
2023-08-15,199.59,52.45124604,6.68658252,165.738762335,9.63029483,0.468757437997924,425.78524375518055,2023-03-31,2023-04-29,,,0.0,,,,-0.007311250373022937,002371
2023-08-16,192.62,50.62035867,6.45317759,164.714972235,9.612557555,0.4542170184835178,424.0704160383405,2023-03-31,2023-04-29,,,0.0,,,,-0.034921589257978836,002371
2023-08-17,194.52,51.11775619,6.51658675,163.31484132,9.590708485,0.46116656151020047,421.7998793386009,2023-03-31,2023-04-29,,,0.0,,,,0.009863980895026492,002371
2023-08-18,189.27,49.73975216,6.34091623,162.328264125,9.553346745,0.45097552580003675,419.69018089004373,2023-03-31,2023-04-29,,,0.0,,,,-0.026989512646514502,002371
2023-08-21,188.29,49.4823441,6.30810137,161.632212735,9.517427865,0.45045427015259315,418.00025546703336,2023-03-31,2023-04-29,,,0.0,,,,-0.005177788344692846,002371
2023-08-22,189.83,49.88490708,6.35942085,161.21155559,9.49409249,0.4552694969504812,416.9618243074332,2023-03-31,2023-04-29,,,0.0,,,,0.008178873015030064,002371
2023-08-23,184.94,48.6017376,6.19584001,160.87312394000003,9.47044065,0.44457921487282837,415.9888582575818,2023-03-31,2023-04-29,,,0.0,,,,-0.025759890428277976,002371
2023-08-24,191.36,50.28747005,6.41074033,160.45717664,9.44245139,0.4612772484499318,414.84812147801114,2023-03-31,2023-04-29,,,0.0,,,,0.034713961284741135,002371
