date,TRUE_BUYHOLD_growth6
2023-06-30,2.554765757135532
2023-07-03,2.5209381043347254
2023-07-04,2.55348695327091
2023-07-05,2.4929541025556636
2023-07-06,2.4755678562651435
2023-07-07,2.4351718141170684
2023-07-10,2.4144861542781233
2023-07-11,2.4723327396036354
2023-07-12,2.410730245828421
2023-07-13,2.4771200900532286
2023-07-14,2.5216399157432248
2023-07-17,2.4720500677342274
2023-07-18,2.478106443260536
2023-07-19,2.413131921482298
2023-07-20,2.370292294325662
2023-07-21,2.3327122109431193
2023-07-24,2.329070888449807
2023-07-25,2.3669177936759795
2023-07-26,2.3773258802502237
2023-07-27,2.335861339379441
2023-07-28,2.354213473772989
2023-07-31,2.3874298533958895
2023-08-01,2.3996440134217147
2023-08-02,2.4114864237587574
2023-08-03,2.418873386577323
2023-08-04,2.421699622763087
2023-08-07,2.429987250157243
2023-08-08,2.4288749481884464
2023-08-09,2.3971491152960653
2023-08-10,2.4083469074996278
2023-08-11,2.346169394092055
2023-08-14,2.317082925344
2023-08-15,2.2983699387605756
2023-08-16,2.239905207825855
2023-08-17,2.251907133672447
2023-08-18,2.192224324998879
2023-08-21,2.1736529118629258
2023-08-22,2.214107346685455
2023-08-23,2.159751644475829
2023-08-24,2.2098150991381322
2023-08-25,2.1554224946674676
2023-08-28,2.165638124179852
2023-08-29,2.221883209647222
2023-08-30,2.2760523291359247
2023-08-31,2.2896585517464545
2023-09-01,2.2935363999262837
2023-09-04,2.3064959301487664
2023-09-05,2.2739333108545856
2023-09-06,2.315243516382841
2023-09-07,2.208179502464892
2023-09-08,2.205512511287313
2023-09-11,2.216390179957527
2023-09-12,2.222012120846429
2023-09-13,2.160738214011055
2023-09-14,2.1192042116352017
2023-09-15,2.1054813111010553
2023-09-18,2.098000940992607
2023-09-19,2.0638016560888204
2023-09-20,2.032883184535547
2023-09-21,2.0261005452866754
2023-09-22,2.0681617878841947
2023-09-25,2.0586644613328087
2023-09-26,2.0401114414537904
2023-09-27,2.049268018129718
2023-09-28,2.086923365177333
2023-10-09,2.132006789484616
2023-10-10,2.1366656361846226
2023-10-11,2.1497781937102705
2023-10-12,2.196837029180791
2023-10-13,2.1801571560273043
2023-10-16,2.141157239864836
2023-10-17,2.1399051188567157
2023-10-18,2.1149771582498578
2023-10-19,2.093217356334376
2023-10-20,2.0533986790309444
2023-10-23,2.0332888009412344
2023-10-24,2.0997568240494155
2023-10-25,2.1002950931370505
2023-10-26,2.103012423270822
2023-10-27,2.1431777168965658
2023-10-30,2.225539248506003
2023-10-31,2.2084478282049784
2023-11-01,2.181194147455338
2023-11-02,2.152794753127242
2023-11-03,2.207847488478733
2023-11-06,2.2546488644607248
2023-11-07,2.2394954260370215
2023-11-08,2.2444756184460615
2023-11-09,2.2162146218611634
2023-11-10,2.217386399006402
2023-11-13,2.215039071091789
2023-11-14,2.215309815171322
2023-11-15,2.2151569617671236
2023-11-16,2.179619947440142
2023-11-17,2.1768514619057324
2023-11-20,2.1426348846780723
2023-11-21,2.1255582189455255
2023-11-22,2.0856748182528726
2023-11-23,2.1184303352395624
2023-11-24,2.0961650733331125
2023-11-27,2.1261237401974147
2023-11-28,2.1317703444225446
2023-11-29,2.113565855735362
2023-11-30,2.1017220337253972
2023-12-01,2.086105063889755
2023-12-04,2.057488828235772
2023-12-05,2.010849820795218
2023-12-06,2.002471684184711
2023-12-07,1.9686707374765262
2023-12-08,2.021133871245513
2023-12-11,2.0623586047413793
2023-12-12,2.0686551651928737
2023-12-13,2.0540803538046895
2023-12-14,2.04518185885187
2023-12-15,2.042270460727958
2023-12-18,2.0193651527145957
2023-12-19,2.0646371019835974
2023-12-20,2.0599039496641747
2023-12-21,2.086842008636745
2023-12-22,2.0555625263780417
2023-12-25,2.0647545559380474
2023-12-26,2.023905981375964
2023-12-27,2.089401567278791
2023-12-28,2.1414242139064226
2023-12-29,2.1784060653383706
2024-01-02,2.1411533111095675
2024-01-03,2.098319362396772
2024-01-04,2.0630984751239536
2024-01-05,2.0459594816776594
2024-01-08,1.9805672671235506
2024-01-09,1.9886008350941577
2024-01-10,1.9758572410695792
2024-01-11,2.0074750907384065
2024-01-12,1.9866638949966364
2024-01-15,1.9898327647415228
2024-01-16,2.0281840874920465
2024-01-17,1.974344820065152
2024-01-18,2.0388136090731788
2024-01-19,2.031534130485686
2024-01-22,2.0010850462918053
2024-01-23,2.0067373744762715
2024-01-24,2.0046199698461513
2024-01-25,2.0354674148387955
2024-01-26,1.971142473488743
2024-01-29,1.918200547484151
2024-01-30,1.8422320190239927
2024-01-31,1.7986366645253398
2024-02-01,1.8403504025200372
2024-02-02,1.8002843905565162
2024-02-05,1.8454159230278138
