,true_buyhold
2024-01-16,1.6866420623450904
2024-01-17,1.633056924107202
2024-01-18,1.6554844583482486
2024-01-19,1.6420812067345492
2024-01-22,1.610181740283821
2024-01-23,1.6160588926179356
2024-01-24,1.6283208861550411
2024-01-25,1.6511372790257934
2024-01-26,1.6353523284235092
2024-01-29,1.6127071093658283
2024-01-30,1.5842812640291386
2024-01-31,1.5578816710578602
2024-02-01,1.5570347737923673
2024-02-02,1.5306709389055584
2024-02-05,1.529922638031378
2024-02-06,1.6021694057725355
2024-02-07,1.6317955033076788
2024-02-08,1.6560895515753986
2024-02-19,1.6628576009301919
2024-02-20,1.6446586449004088
2024-02-21,1.6708542127271213
2024-02-22,1.69776468064678
2024-02-23,1.7100551828375352
2024-02-26,1.7126025875436828
2024-02-27,1.7359826005325845
2024-02-28,1.6964975463210705
2024-02-29,1.7200410852294614
2024-03-01,1.7255262897760422
2024-03-04,1.7325299994335026
2024-03-05,1.740824535889327
2024-03-06,1.742977080556952
2024-03-07,1.7291509226830044
2024-03-08,1.7177471755517946
2024-03-11,1.731261271949213
2024-03-12,1.773652921445644
2024-03-13,1.7690568479795545
2024-03-14,1.7620289764123862
2024-03-15,1.7958211930575945
2024-03-18,1.8033502591832757
2024-03-19,1.8168265153935128
2024-03-20,1.8047568044846711
2024-03-21,1.7981646346137063
2024-03-22,1.7629163338130993
2024-03-25,1.7747553440754633
2024-03-26,1.801189627346535
2024-03-27,1.7790119146078545
2024-03-28,1.802931808039237
2024-03-29,1.8027573895286755
2024-04-01,1.8270043135018095
2024-04-02,1.8205591804187853
2024-04-03,1.8165746254726587
2024-04-08,1.8252196390559883
2024-04-09,1.8259036841795588
2024-04-10,1.8154051481162417
2024-04-11,1.8247974595959526
2024-04-12,1.8147519718033476
2024-04-15,1.834758988004425
2024-04-16,1.8042842336213913
2024-04-17,1.8500549049170754
2024-04-18,1.8279481466693823
2024-04-19,1.7810555985811114
2024-04-22,1.7666434494881216
2024-04-23,1.7678281576862096
2024-04-24,1.7732967635341321
2024-04-25,1.776467284576824
2024-04-26,1.8110512352951622
2024-04-29,1.8356106686170006
2024-04-30,1.8552343594465348
2024-05-06,1.8760985358762614
2024-05-07,1.8635664963319967
2024-05-08,1.8545183490135293
2024-05-09,1.8606655598524495
2024-05-10,1.8448686173769302
2024-05-13,1.8299230776170798
2024-05-14,1.8106361426089352
2024-05-15,1.7978856837347363
2024-05-16,1.7992424022587274
2024-05-17,1.8150883942613423
2024-05-20,1.824967079973802
2024-05-21,1.8144101414154332
2024-05-22,1.8175608478073881
2024-05-23,1.7995864122714376
2024-05-24,1.776628743431459
2024-05-27,1.7837019406090933
2024-05-28,1.7812726157997794
2024-05-29,1.7784152540582734
2024-05-30,1.766582252329447
2024-05-31,1.7663668175078013
2024-06-03,1.7675002557731871
2024-06-04,1.7715314371001183
2024-06-05,1.7718911065870027
2024-06-06,1.772693629561583
2024-06-07,1.7585795616962536
2024-06-11,1.7425880871035213
2024-06-12,1.7726348617066294
2024-06-13,1.7486344192169234
2024-06-14,1.74714216555256
2024-06-17,1.7330176296047008
2024-06-18,1.7386664705409531
2024-06-19,1.7145628234827417
2024-06-20,1.7037019898800028
2024-06-21,1.7015628354629082
2024-06-24,1.688880112494948
2024-06-25,1.6873245755805029
2024-06-26,1.6997084676395233
2024-06-27,1.6801882958242913
2024-06-28,1.680211973107245
2024-07-01,1.6749936795703055
2024-07-02,1.6732105978321892
2024-07-03,1.6627026790860793
2024-07-04,1.6525401298812243
2024-07-05,1.6553514836618521
2024-07-08,1.6332986461836658
2024-07-09,1.6596043732131185
2024-07-10,1.6801855982028822
2024-07-11,1.718718823369356
2024-07-12,1.7317086350209765
2024-07-15,1.7342136485259385
2024-07-16,1.7418973720055746
2024-07-17,1.7246694082973881
2024-07-18,1.7328156559833618
2024-07-19,1.7387938179164786
2024-07-22,1.7304106875309588
2024-07-23,1.6826148693037624
2024-07-24,1.6727223110726626
2024-07-25,1.6589998365393774
2024-07-26,1.6665543875485485
2024-07-29,1.6483014100098972
2024-07-30,1.6324679857430886
2024-07-31,1.6840237349636322
2024-08-01,1.6563856048726135
2024-08-02,1.637161018524344
2024-08-05,1.6227766459709079
2024-08-06,1.622519329726622
2024-08-07,1.622414086830823
2024-08-08,1.6313627255160619
2024-08-09,1.6261038562199546
2024-08-12,1.622656510638602
2024-08-13,1.6170577231799186
2024-08-14,1.5998940995081343
2024-08-15,1.632162875823682
2024-08-16,1.6414103775348816
2024-08-19,1.6375741146157177
2024-08-20,1.621720393301631
2024-08-21,1.6362837775710444
2024-08-22,1.6251929373455094
2024-08-23,1.6342270111224306
2024-08-26,1.6358563261519121
2024-08-27,1.6330565582392094
2024-08-28,1.6255820985785903
2024-08-29,1.6464827679843528
2024-08-30,1.6610527633772116
2024-09-02,1.6512028054316432
2024-09-03,1.6692107747170557
2024-09-04,1.6658772326836255
2024-09-05,1.6721720683420482
2024-09-06,1.6510142987772451
2024-09-09,1.595835544221313
2024-09-10,1.6104332290925525
2024-09-11,1.6206034939257907
2024-09-12,1.6073108863523529
2024-09-13,1.5944394543386968
2024-09-18,1.6147775061357412
2024-09-19,1.61018662169333
2024-09-20,1.6106263920886943
2024-09-23,1.62440413039269
2024-09-24,1.6950448613050833
2024-09-25,1.7123170842816258
2024-09-26,1.7843252635882862
2024-09-27,1.8651034838306784
2024-09-30,2.0036719650683863
2024-10-08,2.081723641760049
2024-10-09,1.9636721528332233
2024-10-10,1.9922720084578855
2024-10-11,1.9131942129921584
2024-10-14,1.9423596015551052
2024-10-15,1.891908393427653
2024-10-16,1.8692524513543458
2024-10-17,1.843580744905376
2024-10-18,1.9041319803310988
2024-10-21,1.8981507096055301
2024-10-22,1.9205435598570506
2024-10-23,1.924038475323649
2024-10-24,1.8983686249475142
2024-10-25,1.902640027296827
2024-10-28,1.917188857885215
2024-10-29,1.9122433444590776
2024-10-30,1.900177549864144
2024-10-31,1.9067777914110524
2024-11-01,1.9095146904334075
2024-11-04,1.9383025632418907
2024-11-05,1.980740559415468
2024-11-06,1.9634779645822098
2024-11-07,2.0166545662797324
2024-11-08,2.0024052192924877
2024-11-11,2.0335395487378873
2024-11-12,1.997801764062511
2024-11-13,2.009312566689508
2024-11-14,1.9754976122234633
2024-11-15,1.951642793154734
2024-11-18,1.941063957727891
2024-11-19,1.9608522390312624
2024-11-20,1.9825553866355883
2024-11-21,1.976328263052245
2024-11-22,1.923325920349385
2024-11-25,1.9121623457653627
2024-11-26,1.8927212596656109
2024-11-27,1.935407364962017
2024-11-28,1.914988092420732
2024-11-29,1.9405282568235647
2024-12-02,1.9301490159302184
2024-12-03,1.9168189890313925
2024-12-04,1.9139682863524907
2024-12-05,1.9023798399974976
2024-12-06,1.921047773860384
2024-12-09,1.9235440731599545
2024-12-10,1.9343465563072042
2024-12-11,1.9312481385073934
2024-12-12,1.9409693838957256
2024-12-13,1.8858132502686429
2024-12-16,1.8777359557856868
2024-12-17,1.883799466514554
2024-12-18,1.8921971673807538
2024-12-19,1.8871942882976729
2024-12-20,1.865867416961232
2024-12-23,1.8544896083181015
2024-12-24,1.875686752843953
2024-12-25,1.8781921545272038
2024-12-26,1.893984968840092
2024-12-27,1.874943128946108
2024-12-30,1.8742881028330944
2024-12-31,1.8557802576385585
2025-01-02,1.7939651066113054
2025-01-03,1.7632571642993535
2025-01-06,1.75274864541836
2025-01-07,1.7456348343800274
2025-01-08,1.7444216413929716
2025-01-09,1.73011701844049
2025-01-10,1.713636579467709
2025-01-13,1.7164901745296715
2025-01-14,1.7657413887561948
2025-01-15,1.740701430416506
2025-01-16,1.7392001856430948
2025-01-17,1.7374365762290238
2025-01-20,1.7632173504097017
2025-01-21,1.774990983323987
2025-01-22,1.758679206321966
2025-01-23,1.754986463842629
2025-01-24,1.789117810385769
2025-01-27,1.787177834310039
2025-02-05,1.791634565659432
2025-02-06,1.8383221600940192
2025-02-07,1.9112520959071215
2025-02-10,1.9116723914703473
2025-02-11,1.896233066450969
2025-02-12,1.9281861255294601
2025-02-13,1.9438478386534122
2025-02-14,1.982531924834776
2025-02-17,1.9816211828050045
2025-02-18,1.9449745827620992
2025-02-19,1.9805143738020639
2025-02-20,1.9916023187889984
2025-02-21,1.9997311541910086
2025-02-24,1.9869071241006595
2025-02-25,1.9743176532410551
2025-02-26,1.9715431644273855
2025-02-27,1.9693372728976304
2025-02-28,1.926344489426447
2025-03-03,1.9493071440678251
2025-03-04,1.9510686190760986
2025-03-05,1.9648925096873757
2025-03-06,2.0074357687831723
2025-03-07,2.033840258961879
2025-03-10,2.028003497778728
2025-03-11,2.0282635266035562
2025-03-12,2.022247496429237
2025-03-13,2.0177719591466152
2025-03-14,2.0589879433191696
2025-03-17,2.04519280968957
2025-03-18,2.028146278760708
2025-03-19,2.0245487339480244
2025-03-20,2.0078024215014394
