strategy,date,code,name,action,valuation_confidence,sell_confirmation_count,price_to_neutral,neutral_value,close_qfq,weight_before,weight_after,weight_change,cost_fraction
v31_1_confidence_gate_only,2023-05-31,600580,卧龙电驱,REDUCE_50,MEDIUM,0,1.4986114438020541,6.359220089646387,9.53,0.10899371288813911,0.0625,-0.04649371288813911,4.649371288813911e-05
v31_1_confidence_gate_only,2023-05-31,600809,山西汾酒,BUY_A_LEVEL,MEDIUM,0,0.7120720132752633,266.15285598471894,189.52,0.018843582731431028,0.09375,0.07490641726856898,7.490641726856897e-05
v31_1_confidence_gate_only,2023-06-30,600580,卧龙电驱,CORE_ONLY,MEDIUM,0,1.835130697709336,6.359220089646387,11.67,0.07120741345645644,0.03125,-0.03995741345645644,3.995741345645644e-05
v31_1_confidence_gate_only,2023-06-30,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,0,0.6315168002918228,266.15285598471894,168.08,0.07735697989315195,0.125,0.04764302010684805,4.7643020106848055e-05
v31_1_confidence_gate_only,2023-08-31,002415,海康威视,CORE_ONLY,MEDIUM,0,1.935765294314817,16.463772800142436,31.87,0.05720787989919409,0.03125,-0.02595787989919409,2.595787989919409e-05
v31_1_confidence_gate_only,2023-10-31,600580,卧龙电驱,BUY_STAGED,HIGH,0,0.7633050792238637,11.764627597042791,8.98,0.022487399929236488,0.0625,0.040012600070763515,4.0012600070763515e-05
v31_1_confidence_gate_only,2024-01-31,600580,卧龙电驱,BUY_FULL_MARGIN,HIGH,0,0.6417542703942283,11.764627597042791,7.55,0.05264563572236697,0.125,0.07235436427763303,7.235436427763303e-05
v31_1_confidence_gate_only,2024-04-30,600580,卧龙电驱,CORE_ONLY,HIGH,0,1.731245556234981,6.486659249206909,11.23,0.16009153385979405,0.03125,-0.12884153385979405,0.00012884153385979405
v31_1_confidence_gate_only,2024-06-28,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,0,0.5450960194340452,355.6988000046477,193.89,0.122554008072577,0.125,0.002445991927422994,2.4459919274229943e-06
v31_1_confidence_gate_only,2024-07-31,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,0,0.48273989116003874,355.6988000046477,171.71,0.11556311134150195,0.125,0.009436888658498052,9.436888658498052e-06
v31_1_confidence_gate_only,2024-08-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.4662913421210998,352.16180350471376,164.21,0.12025453535973295,0.125,0.0047454646402670525,4.745464640267053e-06
v31_1_confidence_gate_only,2024-10-31,600580,卧龙电驱,CORE_ONLY,MEDIUM,0,3.489156991863177,3.496546595194994,12.2,0.03494869048766086,0.03125,-0.0036986904876608606,3.6986904876608608e-06
v31_1_confidence_gate_only,2024-12-31,600580,卧龙电驱,CORE_ONLY,MEDIUM,0,4.012530540642653,3.496546595194994,14.03,0.0356761637694718,0.03125,-0.004426163769471803,4.426163769471803e-06
v31_1_confidence_gate_only,2024-12-31,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.4964870917080326,345.60817968034166,171.59,0.12064793886253877,0.125,0.004352061137461227,4.352061137461227e-06
v31_1_confidence_gate_only,2025-01-27,600580,卧龙电驱,CORE_ONLY,MEDIUM,0,4.847640246891873,3.496546595194994,16.95,0.038287782132258294,0.03125,-0.007037782132258294,7.037782132258294e-06
v31_1_confidence_gate_only,2025-01-27,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.4682759538552829,345.60817968034166,161.84,0.11956444860766119,0.125,0.005435551392338811,5.4355513923388114e-06
v31_1_confidence_gate_only,2025-02-28,600580,卧龙电驱,CORE_ONLY,MEDIUM,0,6.028805687579981,3.496546595194994,21.08,0.038052780635837044,0.03125,-0.006802780635837044,6.802780635837044e-06
v31_1_confidence_gate_only,2025-03-31,600580,卧龙电驱,CORE_ONLY,MEDIUM,0,6.231863184647429,3.496546595194994,21.79,0.03224713064560752,0.03125,-0.0009971306456075177,9.971306456075177e-07
v31_1_confidence_gate_only,2025-04-30,600580,卧龙电驱,CORE_ONLY,MEDIUM,0,5.480254866624224,3.857484827712402,21.14,0.032810859736825015,0.03125,-0.0015608597368250154,1.5608597368250154e-06
v31_1_confidence_gate_only,2025-07-31,600580,卧龙电驱,CORE_ONLY,MEDIUM,0,5.871701642811669,3.857484827712402,22.65,0.031550463003144374,0.03125,-0.00030046300314437446,3.0046300314437446e-07
v31_1_confidence_gate_only,2025-08-29,601766,中国中车,BUY_STAGED,HIGH,0,0.8301610130884017,8.92597927772227,7.41,0.0,0.0625,0.0625,6.25e-05
v31_1_confidence_gate_only,2025-08-29,600580,卧龙电驱,CORE_ONLY,HIGH,0,5.348921382573823,6.191902559626542,33.12,0.04392016697763806,0.03125,-0.012670166977638057,1.2670166977638058e-05
v31_1_confidence_gate_only,2025-09-30,601766,中国中车,BUY_STAGED,HIGH,0,0.8077545080117917,8.92597927772227,7.21,0.0599574107699708,0.0625,0.002542589230029202,2.542589230029202e-06
v31_1_confidence_gate_only,2025-09-30,600580,卧龙电驱,CORE_ONLY,HIGH,0,7.790820274618395,6.191902559626542,48.24,0.044875860406692725,0.03125,-0.013625860406692725,1.3625860406692726e-05
v31_1_confidence_gate_only,2025-11-28,601766,中国中车,BUY_A_LEVEL,MEDIUM,0,0.7238036326814663,9.850738070470271,7.13,0.06093942762054219,0.09375,0.03281057237945781,3.281057237945781e-05
v31_1_confidence_gate_only,2025-12-31,601766,中国中车,BUY_A_LEVEL,MEDIUM,0,0.6781217764813737,9.850738070470271,6.68,0.08896800865054594,0.09375,0.004781991349454062,4.781991349454062e-06
v31_1_confidence_gate_only,2025-12-31,600580,卧龙电驱,CORE_ONLY,HIGH,0,6.108796572015487,8.00812392805867,48.92,0.031649650614459575,0.03125,-0.0003996506144595749,3.996506144595749e-07
v31_1_confidence_gate_only,2025-12-31,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,0,0.5789549057986602,285.23810463647715,165.14,0.12032504667908255,0.125,0.004674953320917455,4.674953320917455e-06
v31_1_confidence_gate_only,2026-01-30,601766,中国中车,BUY_FULL_MARGIN,MEDIUM,0,0.6273641584812709,9.850738070470271,6.18,0.08545005596479353,0.125,0.039549944035206466,3.954994403520647e-05
v31_1_confidence_gate_only,2026-01-30,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,0,0.5765358741588329,285.23810463647715,164.45,0.12263676137991092,0.125,0.002363238620089081,2.3632386200890808e-06
v31_1_confidence_gate_only,2026-02-27,601766,中国中车,BUY_FULL_MARGIN,MEDIUM,0,0.6253338537612668,9.850738070470271,6.16,0.11866930141488281,0.125,0.0063306985851171865,6.330698585117187e-06
v31_1_confidence_gate_only,2026-02-27,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,0,0.5419682626099969,285.23810463647715,154.59,0.11191638356642493,0.125,0.013083616433575071,1.3083616433575071e-05
v31_1_confidence_gate_only,2026-03-31,600188,兖矿能源,REDUCE_50,MEDIUM,0,1.6260952859405364,11.702881229984635,19.03,0.2880486062139681,0.0625,-0.2255486062139681,0.0002255486062139681
v31_1_confidence_gate_only,2026-03-31,600809,山西汾酒,BUY_FULL_MARGIN,MEDIUM,0,0.47854756353104705,285.23810463647715,136.5,0.11367402817118488,0.125,0.011325971828815118,1.1325971828815119e-05
v31_1_confidence_gate_only,2026-04-30,601766,中国中车,BUY_FULL_MARGIN,HIGH,0,0.6458558503322387,9.057748717443165,5.85,0.11773208840434903,0.125,0.007267911595650975,7.2679115956509755e-06
v31_1_confidence_gate_only,2026-04-30,600188,兖矿能源,CORE_ONLY,MEDIUM,0,2.378531776618768,9.47222997879297,22.53,0.0712544707944879,0.03125,-0.040004470794487906,4.0004470794487906e-05
v31_1_confidence_gate_only,2026-04-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.5937718490333012,230.37468048157373,136.79,0.12062613405089917,0.125,0.00437386594910083,4.373865949100831e-06
v31_1_confidence_gate_only,2026-05-29,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.5284434892997594,230.37468048157373,121.74,0.11567341170948321,0.125,0.009326588290516788,9.326588290516789e-06
v31_1_confidence_gate_only,2026-06-30,601766,中国中车,BUY_FULL_MARGIN,HIGH,0,0.563053818238362,9.057748717443165,5.1,0.11925282087451623,0.125,0.005747179125483767,5.747179125483768e-06
v31_1_confidence_gate_only,2026-06-30,600809,山西汾酒,BUY_FULL_MARGIN,HIGH,0,0.44627300094388256,230.37468048157373,102.81,0.1110994294112661,0.125,0.013900570588733896,1.3900570588733896e-05
v31_1_confidence_gate_only,2026-08-24,600188,兖矿能源,CORE_ONLY,MEDIUM,0,2.304631543878726,9.47222997879297,21.83,0.032023985871437725,0.03125,-0.0007739858714377254,7.739858714377255e-07
