technology_sector,technology_scope,quant_rank,code,stock_name,industry,industry_source,industry_update_date,latest_trade_date,latest_close,price_percentile_5y,price_percentile_1y,distance_from_52w_low_pct,ma20,ma60,ma120,ma250,ma20_slope_pct,ma60_slope_pct,trend_confirmation_level,atr14,relative_strength_20d,relative_strength_60d,avg_turnover_20d,quant_score,quant_status,hard_blockers,soft_blockers,rejection_reasons,deep_reviewed,deep_quant_status,valuation_score,financial_safety_score,industry_evidence_status,company_evidence_status,company_evidence_score,company_evidence_summary,hard_logic_level,tier,top_risks,research_status,disclaimer
电气设备与新能源链,EXTENDED,1164,002028,思源电气,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,151.73,0.8928,0.464,116.7881,174.58,192.07,197.75,153.34,-2.1676,-1.8104,NONE,10.95,-13.0958,-28.7768,2202884290.45,28.9127,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
互联网服务,CORE,1169,002195,岩山科技,I64互联网和相关服务,baostock.query_stock_industry,2026-07-06,2026-07-10,6.34,0.8288,0.164,17.1904,6.7,7.83,8.92,7.92,-3.2365,-2.9188,NONE,0.3,-7.8005,-34.8399,991626556.1,28.836,HARD_REJECT,price_too_high,falling_knife;trend_unconfirmed,falling_knife;price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
仪器仪表,CORE,1174,001266,宏英智能,C40仪器仪表制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,40.4,0.9027,0.812,55.5641,47.73,44.85,39.41,34.49,-1.37,2.0159,NONE,2.82,-12.6366,15.0575,212237487.75,28.7599,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
软件与信息技术服务,CORE,1180,000158,常山北明,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.38,0.6672,0.048,6.6986,13.67,15.69,17.73,20.46,-3.325,-2.346,NONE,0.61,-11.6326,-28.2379,467614366.55,28.5897,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1181,002922,伊戈尔,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,28.72,0.876,0.392,83.9846,32.75,38.19,39.36,31.19,-4.1434,-1.6193,NONE,2.14,-17.088,-28.4549,779283192.65,28.5457,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
软件与信息技术服务,CORE,1184,002970,锐明技术,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,58.86,0.924,0.624,37.4591,58.87,64.79,65.9,56.45,-4.0286,-1.3135,NONE,3.64,-9.227,-9.0676,299724718.85,28.4377,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1189,002498,汉缆股份,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.08,0.9248,0.624,79.8817,6.89,8.16,7.68,5.59,-4.9997,-1.6193,NONE,0.31,-17.4488,-25.4727,469171875.95,28.3021,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1191,002270,华明装备,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,18.19,0.74,0.116,11.9385,19.71,22.67,26.74,24.13,-1.0071,-3.2148,NONE,1.09,-1.912,-37.9498,437868763.4,28.2462,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电子与通信设备,CORE,1193,002952,亚世光电,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,20.02,0.5888,0.152,8.2747,22.07,25.49,24.69,22.57,-3.5641,-1.9711,NONE,1.18,-14.1157,-27.8168,114311119.4,28.128,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1213,002733,雄韬股份,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,23.31,0.924,0.628,45.7786,30.8,30.37,26.86,23.35,-6.841,-1.2218,NONE,2.4,-27.0516,-28.8746,949114688.9,28.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1215,002296,辉煌科技,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.98,0.608,0.028,4.2973,9.16,10.38,11.58,11.39,-2.3183,-2.0038,NONE,0.41,-5.779,-25.454,89809601.2,28.0958,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1218,002801,微光股份,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,28.18,0.6416,0.028,4.8363,29.26,31.32,32.77,33.78,-1.5246,-0.6167,NONE,1.42,-3.7347,-14.488,65764087.5,28.0444,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1227,002150,正泰电源,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,24.7,0.8936,0.6,108.9679,25.56,28.59,28.38,22.39,-0.6761,-1.911,NONE,1.55,-2.7474,-33.0052,355739001.1,27.5753,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1228,002471,中超控股,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.82,0.8968,0.496,43.3498,6.28,7.56,8.12,6.49,-6.9588,-3.3758,NONE,0.37,-18.4049,-37.5372,465747018.85,27.5558,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1229,001208,华菱线缆,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,15.99,0.8536,0.544,51.4205,14.81,17.36,19.71,16.54,-1.9889,-2.0948,NONE,0.84,0.7964,-19.8753,253050389.85,27.4958,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
互联网服务,CORE,1230,002264,新 华 都,I64互联网和相关服务,baostock.query_stock_industry,2026-07-06,2026-07-10,5.93,0.5408,0.044,5.516,5.95,7.06,8.39,7.99,-2.1373,-2.6703,NONE,0.24,-5.9732,-32.0284,90568374.95,27.4566,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电子与通信设备,CORE,1231,002796,世嘉科技,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,33.51,0.9064,0.532,195.5026,38.28,46.99,47.88,32.2,-5.0035,-2.8524,NONE,2.92,-17.5987,-37.1176,455470791.25,27.4388,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
软件与信息技术服务,CORE,1238,002380,科远智慧,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,31.87,0.9296,0.648,34.246,35.27,37.35,35.08,30.84,-3.4018,-0.0718,NONE,1.89,-13.0528,-9.9761,257455415.3,27.1884,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电子与通信设备,CORE,1240,002577,雷柏科技,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,18.48,0.7808,0.44,24.8649,18.7,17.9,17.56,18.71,1.2122,1.5706,NONE,0.96,-0.0506,15.1005,114516234.0,27.0346,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电子与通信设备,CORE,1250,002983,芯瑞达,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,24.17,0.7624,0.732,27.01,25.46,24.8,24.52,22.88,-0.4515,0.2932,NONE,1.78,-4.1255,-2.751,170431202.15,26.7441,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电子与通信设备,CORE,1252,002782,可立克,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,17.4,0.736,0.288,34.8837,21.56,23.36,23.0,19.8,-6.3549,-1.1456,NONE,1.35,-24.0462,-25.843,394877740.45,26.7039,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电子与通信设备,CORE,1266,002848,高斯贝尔,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.8,0.9568,0.8,92.7374,13.79,15.07,13.68,10.79,-0.4297,0.1507,NONE,0.76,5.6659,-7.8317,136166356.0,26.1296,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电子与通信设备,CORE,1269,002104,恒宝股份,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.06,0.7496,0.012,4.1408,10.67,12.6,15.05,18.54,-3.1284,-3.6316,NONE,0.65,-11.0057,-40.4388,347042415.45,26.0224,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电子与通信设备,CORE,1273,003019,宸展光电,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,27.6,0.6624,0.02,4.4268,30.51,34.64,33.24,33.95,-5.5094,-1.3652,NONE,1.86,-11.1148,-24.7111,255616896.55,25.8723,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1279,002112,三变科技,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,15.49,0.8832,0.5,22.0646,16.63,18.78,20.77,17.06,-2.1675,-2.3458,NONE,0.81,-6.9747,-30.8121,257330576.15,25.7101,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电子与通信设备,CORE,1284,002519,银河电子,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.98,0.8072,0.48,31.7181,5.95,7.08,7.94,6.58,-3.3138,-2.7103,NONE,0.3,-5.3237,-28.3523,227649869.5,25.5018,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1285,002451,摩恩电气,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.81,0.5776,0.108,3.4954,7.31,8.57,9.58,8.93,-3.3961,-2.6417,NONE,0.29,-12.0579,-34.372,68608721.15,25.4022,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电子与通信设备,CORE,1287,002583,海能达,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.24,0.6688,0.044,7.2917,8.37,9.2,10.05,10.97,-2.856,-2.1885,NONE,0.32,-12.5178,-28.2785,254595877.45,25.3549,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
软件与信息技术服务,CORE,1291,000409,云鼎科技,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.3,0.5168,0.024,2.3428,8.53,9.54,10.41,11.12,-3.0132,-1.986,NONE,0.28,-7.0997,-26.5726,47855770.95,25.2178,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电子与通信设备,CORE,1292,002189,中光学,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,19.85,0.6576,0.08,8.7076,20.67,21.25,21.51,23.17,-0.3086,0.117,NONE,1.15,-3.5276,-5.1341,128771997.0,25.2146,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1296,002638,勤上股份,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.88,0.9392,0.7,76.3636,3.99,4.32,3.93,3.29,-2.0157,-0.9167,NONE,0.24,-8.0416,-18.4027,178891872.0,25.0252,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1307,000533,顺钠股份,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.9,0.8992,0.496,33.4333,9.83,12.05,12.48,9.98,-4.8854,-3.7192,NONE,0.44,-16.7905,-44.0538,242319306.45,24.1843,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
软件与信息技术服务,CORE,1313,003007,直真科技,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,38.8,0.8992,0.508,32.1976,39.29,43.74,44.19,39.49,-0.4699,-1.2286,NONE,2.3,-0.7667,-16.5515,117033012.15,23.8992,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1314,002823,凯中精密,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.78,0.6792,0.008,0.2911,15.27,16.47,16.21,16.16,-6.4242,-0.5534,NONE,0.75,-21.5655,-16.9972,177688124.9,23.7801,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电子与通信设备,CORE,1315,002888,惠威科技,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,18.48,0.736,0.16,6.085,20.7,20.29,20.24,19.7,-0.428,0.2289,NONE,0.96,-0.9306,-4.3796,85365802.85,23.662,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电子与通信设备,CORE,1319,002052,同洲电子,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.08,0.7736,0.032,4.1237,8.31,9.68,10.73,12.31,-3.3597,-2.0653,NONE,0.52,-9.8046,-26.3661,158224736.65,23.4521,HARD_REJECT,price_too_high,falling_knife;trend_unconfirmed,falling_knife;price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1320,002298,中电鑫龙,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.18,0.6592,0.088,7.6462,7.71,9.29,10.22,10.29,-3.5574,-2.5137,NONE,0.34,-10.3096,-33.834,185895456.65,23.4446,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1331,002533,金杯电工,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.53,0.7928,0.108,7.7789,10.94,12.45,13.31,12.48,-1.4945,-1.6113,NONE,0.43,-4.1706,-23.5582,109173315.35,22.5349,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1340,002358,森源电气,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.31,0.8184,0.264,8.3673,5.67,6.58,7.14,6.22,-2.7754,-2.4379,NONE,0.23,-9.2831,-31.2933,109031112.95,21.2441,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1345,000586,汇源通信,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,12.28,0.7,0.152,14.8737,13.87,16.88,16.22,14.47,-5.1586,-4.7795,NONE,0.77,-17.1436,-47.5819,113732131.8,20.4976,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
电气设备与新能源链,EXTENDED,1347,002882,金龙羽,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,17.65,0.704,0.008,1.4368,19.78,23.47,27.12,29.72,-2.9471,-3.0027,NONE,0.88,-12.4835,-39.3286,110817680.6,20.377,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed,False,,,,,,,,,,,量化观察，未进入证据复核队列,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
仪器仪表,CORE,1360,002058,威尔泰,C40仪器仪表制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,18.08,0.8384,0.192,42.3622,20.71,23.43,22.93,21.69,-5.1882,-1.1121,NONE,0.89,-21.1465,-23.3419,56280935.4,17.9766,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed,False,,,,,,,,,,,量化硬拒绝,仅用于公开数据研究观察和人工复核，不构成买入建议，不应自动交易。
