code,stock_name,exchange,board,security_type,listing_status,listing_date,is_st,is_suspended,latest_trade_date,latest_close,avg_turnover_20d,industry,industry_source,industry_update_date,universe_source,exclusion_reason
001356,富岭股份,SZSE,主板,A_SHARE,listed,2025-01-23,False,,2026-07-10,8.39,22979810.6,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001358,兴欣新材,SZSE,主板,A_SHARE,listed,2023-12-21,False,,2026-07-10,24.15,71567803.85,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001359,平安电工,SZSE,主板,A_SHARE,listed,2024-03-28,False,,2026-07-10,117.77,610216620.1,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001360,南矿集团,SZSE,主板,A_SHARE,listed,2023-04-10,False,,2026-07-10,15.61,91827014.0,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001365,天海电子,SZSE,主板,A_SHARE,listed,2026-05-18,False,,2026-07-10,50.0,468051724.1,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001366,播恩集团,SZSE,主板,A_SHARE,listed,2023-03-07,False,False,2026-07-10,11.18,48837745.5,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
001367,海森药业,SZSE,主板,A_SHARE,listed,2023-04-10,False,,2026-07-10,18.89,44536282.8,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001368,通达创智,SZSE,主板,A_SHARE,listed,2023-03-13,False,False,2026-07-10,21.12,35370897.95,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
001369,双欣材料,SZSE,主板,A_SHARE,listed,2025-12-30,False,,2026-07-10,12.05,252421274.5,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001373,翔腾新材,SZSE,主板,A_SHARE,listed,2023-06-01,False,,2026-07-10,27.44,56880238.6,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001376,百通能源,SZSE,主板,A_SHARE,listed,2023-11-03,False,,2026-07-10,10.09,121090700.55,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001378,德冠新材,SZSE,主板,A_SHARE,listed,2023-10-30,False,,2026-07-10,20.49,112469945.55,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001379,腾达科技,SZSE,主板,A_SHARE,listed,2024-01-19,False,,2026-07-10,15.66,33213140.75,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001380,华纬科技,SZSE,主板,A_SHARE,listed,2023-05-16,False,,2026-07-10,15.9,32816303.05,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001382,新亚电缆,SZSE,主板,A_SHARE,listed,2025-03-21,False,,2026-07-10,15.12,58677928.2,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001386,马可波罗,SZSE,主板,A_SHARE,listed,2025-10-22,False,,2026-07-10,14.33,56878640.2,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001387,雪祺电气,SZSE,主板,A_SHARE,listed,2024-01-11,False,,2026-07-10,12.03,86935572.65,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001388,信通电子,SZSE,主板,A_SHARE,listed,2025-07-01,False,,2026-07-10,26.81,42331799.55,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001389,广合科技,SZSE,主板,A_SHARE,listed,2024-04-02,False,,2026-07-10,175.26,2344367621.45,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001390,古麒绒材,SZSE,主板,A_SHARE,listed,2025-05-29,False,,2026-07-10,18.35,62751654.8,C19皮革、毛皮、羽毛及其制品和制鞋业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001391,国货航,SZSE,主板,A_SHARE,listed,2024-12-30,False,,2026-07-10,4.15,104041345.25,G56航空运输业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001393,维通利,SZSE,主板,A_SHARE,listed,2026-05-15,False,,2026-07-10,47.91,269724085.6,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001395,亚联机械,SZSE,主板,A_SHARE,listed,2025-01-27,False,,2026-07-10,28.63,29255540.3,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001396,誉帆科技,SZSE,主板,A_SHARE,listed,2025-12-30,False,,2026-07-10,35.29,50776710.55,M74专业技术服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001399,惠科股份,SZSE,主板,A_SHARE,listed,2026-06-26,False,,2026-07-10,37.03,6113634427.09,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001400,江顺科技,SZSE,主板,A_SHARE,listed,2025-04-24,False,,2026-07-10,103.9,398325258.75,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,insufficient_history
001696,宗申动力,SZSE,主板,A_SHARE,listed,1997-03-06,False,False,2026-07-10,18.62,2341643015.45,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
001872,招商港口,SZSE,主板,A_SHARE,listed,1993-05-05,False,False,2026-07-10,20.55,62068779.85,G55水上运输业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
001896,豫能控股,SZSE,主板,A_SHARE,listed,1998-01-22,False,False,2026-07-10,14.32,2977867877.6,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
001914,招商积余,SZSE,主板,A_SHARE,listed,1994-09-28,False,False,2026-07-10,8.52,66997585.25,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
001965,招商公路,SZSE,主板,A_SHARE,listed,2017-12-25,False,False,2026-07-10,9.6,119196827.35,G54道路运输业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
001979,招商蛇口,SZSE,主板,A_SHARE,listed,2015-12-30,False,False,2026-07-10,6.62,500315156.95,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002001,新 和 成,SZSE,主板,A_SHARE,listed,2004-06-25,False,False,2026-07-10,28.7,1188957636.9,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002003,伟星股份,SZSE,主板,A_SHARE,listed,2004-06-25,False,False,2026-07-10,8.41,74730601.25,C18纺织服装、服饰业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002004,华邦健康,SZSE,主板,A_SHARE,listed,2004-06-25,False,False,2026-07-10,4.13,83573909.2,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002005,ST德豪,SZSE,主板,A_SHARE,listed,2004-06-25,True,,,,,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002006,精工科技,SZSE,主板,A_SHARE,listed,2004-06-25,False,False,2026-07-10,14.79,169648680.2,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002007,华兰生物,SZSE,主板,A_SHARE,listed,2004-06-25,False,False,2026-07-10,12.8,157187179.05,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002008,大族激光,SZSE,主板,A_SHARE,listed,2004-06-25,False,False,2026-07-10,130.3,11036294966.3,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002009,天奇股份,SZSE,主板,A_SHARE,listed,2004-06-29,False,False,2026-07-10,18.62,465235937.4,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002010,传化智联,SZSE,主板,A_SHARE,listed,2004-06-29,False,False,2026-07-10,4.59,96918337.6,L72商务服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002011,盾安环境,SZSE,主板,A_SHARE,listed,2004-07-05,False,False,2026-07-10,10.2,159537625.15,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002012,凯恩股份,SZSE,主板,A_SHARE,listed,2004-07-05,False,False,2026-07-10,6.11,124026626.7,C22造纸和纸制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002014,永新股份,SZSE,主板,A_SHARE,listed,2004-07-08,False,False,2026-07-10,10.64,50650718.65,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002015,协鑫能科,SZSE,主板,A_SHARE,listed,2004-07-08,False,False,2026-07-10,14.88,1508853842.65,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002016,世荣兆业,SZSE,主板,A_SHARE,listed,2004-07-08,False,False,2026-07-10,4.04,45549446.05,K70房地产业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002017,东信和平,SZSE,主板,A_SHARE,listed,2004-07-13,False,False,2026-07-10,13.67,193611334.35,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002019,亿帆医药,SZSE,主板,A_SHARE,listed,2004-07-13,False,False,2026-07-10,9.87,122765148.45,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002020,京新药业,SZSE,主板,A_SHARE,listed,2004-07-15,False,False,2026-07-10,14.32,320789406.95,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002021,中捷资源,SZSE,主板,A_SHARE,listed,2004-07-15,False,False,2026-07-10,2.46,104801350.45,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002022,科华生物,SZSE,主板,A_SHARE,listed,2004-07-21,False,False,2026-07-10,4.87,31709721.85,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002023,海特高新,SZSE,主板,A_SHARE,listed,2004-07-21,False,False,2026-07-10,11.57,573571720.4,C43金属制品、机械和设备修理业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002024,ST易购,SZSE,主板,A_SHARE,listed,2004-07-21,True,,,,,F52零售业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002025,航天电器,SZSE,主板,A_SHARE,listed,2004-07-26,False,False,2026-07-10,79.29,2298063556.6,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002026,山东威达,SZSE,主板,A_SHARE,listed,2004-07-27,False,False,2026-07-10,10.57,73457704.6,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002027,分众传媒,SZSE,主板,A_SHARE,listed,2004-08-04,False,False,2026-07-10,4.81,939418477.25,L72商务服务业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002028,思源电气,SZSE,主板,A_SHARE,listed,2004-08-05,False,False,2026-07-10,151.73,2202884290.45,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002029,七 匹 狼,SZSE,主板,A_SHARE,listed,2004-08-06,False,False,2026-07-10,8.0,174848510.05,C18纺织服装、服饰业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002030,达安基因,SZSE,主板,A_SHARE,listed,2004-08-09,False,False,2026-07-10,5.11,130765098.5,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002031,巨轮智能,SZSE,主板,A_SHARE,listed,2004-08-16,False,False,2026-07-10,5.48,787592765.75,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002032,苏 泊 尔,SZSE,主板,A_SHARE,listed,2004-08-17,False,False,2026-07-10,42.45,75110948.7,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002033,丽江股份,SZSE,主板,A_SHARE,listed,2004-08-25,False,False,2026-07-10,8.36,124292153.05,N78公共设施管理业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002034,旺能环境,SZSE,主板,A_SHARE,listed,2004-08-26,False,False,2026-07-10,14.15,158774562.6,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002035,华帝股份,SZSE,主板,A_SHARE,listed,2004-09-01,False,False,2026-07-10,4.61,36510568.85,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002036,联创电子,SZSE,主板,A_SHARE,listed,2004-09-03,False,False,2026-07-10,6.76,337206498.6,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002037,保利联合,SZSE,主板,A_SHARE,listed,2004-09-08,False,False,2026-07-10,6.07,38714471.05,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002038,双鹭药业,SZSE,主板,A_SHARE,listed,2004-09-09,False,False,2026-07-10,6.38,327573348.9,C27医药制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002039,黔源电力,SZSE,主板,A_SHARE,listed,2005-03-03,False,False,2026-07-10,18.83,191655002.2,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002040,南 京 港,SZSE,主板,A_SHARE,listed,2005-03-25,False,False,2026-07-10,7.74,72527354.75,G55水上运输业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002041,登海种业,SZSE,主板,A_SHARE,listed,2005-04-18,False,False,2026-07-10,8.2,107440392.5,A05农、林、牧、渔专业及辅助性活动,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002042,华孚时尚,SZSE,主板,A_SHARE,listed,2005-04-27,False,False,2026-07-10,3.69,136963380.65,C17纺织业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002043,兔 宝 宝,SZSE,主板,A_SHARE,listed,2005-05-10,False,False,2026-07-10,11.01,120188346.15,C20木材加工和木、竹、藤、棕、草制品业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002044,美年健康,SZSE,主板,A_SHARE,listed,2005-05-18,False,False,2026-07-10,4.64,661571762.45,Q84卫生,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002045,国光电器,SZSE,主板,A_SHARE,listed,2005-05-23,False,False,2026-07-10,7.67,125420119.2,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002046,国机精工,SZSE,主板,A_SHARE,listed,2005-05-26,False,False,2026-07-10,62.76,1587973841.0,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002047,宝鹰股份,SZSE,主板,A_SHARE,listed,2005-05-31,False,False,2026-07-10,4.0,165343048.2,E50建筑装饰、装修和其他建筑业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002048,宁波华翔,SZSE,主板,A_SHARE,listed,2005-06-03,False,False,2026-07-10,23.04,722859183.75,C36汽车制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002049,紫光国微,SZSE,主板,A_SHARE,listed,2005-06-06,False,False,2026-07-10,85.83,3990795234.35,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002050,三花智控,SZSE,主板,A_SHARE,listed,2005-06-07,False,False,2026-07-10,43.2,5864588502.5,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002051,中工国际,SZSE,主板,A_SHARE,listed,2006-06-19,False,False,2026-07-10,8.95,984764189.5,E48土木工程建筑业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002052,同洲电子,SZSE,主板,A_SHARE,listed,2006-06-27,False,False,2026-07-10,8.08,158224736.65,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002053,云南能投,SZSE,主板,A_SHARE,listed,2006-06-27,False,False,2026-07-10,9.39,134309109.15,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002054,德美化工,SZSE,主板,A_SHARE,listed,2006-07-25,False,False,2026-07-10,7.02,94577444.85,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002055,ST得润,SZSE,主板,A_SHARE,listed,2006-07-25,True,,,,,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,st_or_delisting_risk
002056,横店东磁,SZSE,主板,A_SHARE,listed,2006-08-02,False,False,2026-07-10,26.75,2760033580.35,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
